"Record_number","Author","Year","Journal","Trial","Phase_1","Phase_2","Phase_3","Vaccine","Manufacture","Vaccine_type","Group_ID","Group","Candidate_for_further_evaluation","Reference_to_highest_dose","Reference_to_lowest_dose","Age_lower","Age_upper","N","Total_doses","Dosage","Days_between_doses","Days_lower","Days_upper","Concentration_dose_1","Concentration_dose_2","Concentration_dose_3","Concentration_unit","Target","Assay_or_measurement","Specific_immunity_type","Immunity_measurement_unit","Immunity_value","Immunity_value_lower","Immunity_value_upper","Display_item","Ref_baseline","Ref_baseline_lower","Ref_baseline_upper","Ref_conv","Ref_conv_lower","Ref_conv_upper","N_conv","Days_since_first_dose","Days_since_last_dose"
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,28,28,40,40,40,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 4",0.7,0.7,0.7,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,28,28,40,40,40,"ug","Pseudo virus",NA,"NT Ab","GMT/CI",15,15,15,"Table 4",15,15,15,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,35,35,40,40,40,"ug","Live virus",NA,"NT Ab","GMT/CI",4.5,2.2,9,"Table 4",0.7,0.7,0.7,NA,NA,NA,NA,21,7
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,35,35,40,40,40,"ug","Pseudo virus",NA,"NT Ab","GMT/CI",21.9,16.4,29.4,"Table 4",15,15,15,NA,NA,NA,NA,21,7
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,42,42,40,40,40,"ug","Live virus",NA,"NT Ab","GMT/CI",7.1,3.2,15.7,"Table 4",0.7,0.7,0.7,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,42,42,40,40,40,"ug","Pseudo virus",NA,"NT Ab","GMT/CI",25.6,19.6,33.5,"Table 4",15,15,15,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,56,56,40,40,40,"ug","Live virus",NA,"NT Ab","GMT/CI",22.4,7.7,65.5,"Table 4",0.7,0.7,0.7,NA,NA,NA,NA,42,28
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","Yes","No","No","Sf9 cells","West China Hospital","Recombinant","B2","High-dose, phase 1, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,18,3,3,14,56,56,40,40,40,"ug","Pseudo virus",NA,"NT Ab","GMT/CI",50.5,36.3,70.1,"Table 4",15,15,15,NA,NA,NA,NA,42,28
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C1","Low-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,99,2,2,21,21,21,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,0,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C1","Low-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,99,2,2,21,35,35,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1,0.9,1.2,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C1","Low-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,99,2,2,21,51,51,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.9,1.6,2.4,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,30,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C2","High-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,100,2,2,21,21,21,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,0,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C2","High-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,100,2,2,21,35,35,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",2.2,1.7,2.9,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C2","High-dose, phase 2, 2 doses, 21 days, adult","No","C2","C1",18,55,100,2,2,21,51,51,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",3.6,2.6,4.9,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,30,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B3","Low-dose, phase 2, 3 doses, 28 days, adult","No","B1","B3",18,55,100,3,3,14,42,42,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B3","Low-dose, phase 2, 3 doses, 28 days, adult","No","B1","B3",18,55,100,3,3,14,28,28,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",3.4,2.5,4.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B3","Low-dose, phase 2, 3 doses, 28 days, adult","No","B1","B3",18,55,100,3,3,14,58,58,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",8.1,5.9,11.2,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,44,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B4","High-dose, phase 2, 3 doses, 28 days, adult","Yes","B1","B3",18,55,99,3,3,14,42,42,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B4","High-dose, phase 2, 3 doses, 28 days, adult","Yes","B1","B3",18,55,99,3,3,14,28,28,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",25.7,19.3,34.3,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B4","High-dose, phase 2, 3 doses, 28 days, adult","Yes","B1","B3",18,55,99,3,3,14,58,58,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",102.6,75.2,140.1,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,44,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C3","Low-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,21,21,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,0,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C3","Low-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,35,35,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1,0.9,1.1,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C3","Low-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,51,51,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.3,1.2,1.5,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,30,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C4","High-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,21,21,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,0,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C4","High-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,35,35,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.1,0.9,1.1,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","C4","High-dose, phase 2, 2 doses, 21 days, elderly","No","C2","C1",56,100,99,2,2,21,51,51,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.6,1.4,1.9,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,30,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B5","Low-dose, phase 2, 3 doses, 28 days, elderly","No","B1","B3",56,100,99,3,3,14,42,42,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B5","Low-dose, phase 2, 3 doses, 28 days, elderly","No","B1","B3",56,100,99,3,3,14,28,28,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.2,1,1.4,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B5","Low-dose, phase 2, 3 doses, 28 days, elderly","No","B1","B3",56,100,99,3,3,14,58,58,20,20,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",1.7,1.4,2.1,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,44,30
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B6","High-dose, phase 2, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,98,3,3,14,42,42,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",0.7,0.7,0.7,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,28,14
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B6","High-dose, phase 2, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,98,3,3,14,28,28,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",7.3,5.2,10.2,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,14,0
118,"Meng, F",2021,"Signal Transduction and Targeted Therapy","Yes","No","Yes","No","Sf9 cells","West China Hospital","Recombinant","B6","High-dose, phase 2, 3 doses, 28 days, elderly","Yes","B1","B3",56,100,98,3,3,14,58,58,40,40,NA,"ug","Live virus",NA,"NT Ab","GMT/CI",21.3,13.8,33.1,"Table 5",0.7,0.7,0.7,NA,NA,NA,NA,44,30
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","1ug","No","A4","A1",18,55,12,2,0,21,0,0,1,1,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-21,-21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","1ug","No","A4","A1",18,55,12,2,1,21,7,7,1,1,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10.25,10.25,10.25,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-14,-14
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","1ug","No","A4","A1",18,55,12,2,1,21,21,21,1,1,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",12.19,9.06,17.24,"Figure 2A",10,10,10,92.8,62.5,141.4,38,0,0
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","1ug","No","A4","A1",18,55,12,2,2,21,28,28,1,1,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",35.35,18.57,70.71,"Figure 2A",10,10,10,92.8,62.5,141.4,38,7,7
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","1ug","No","A4","A1",18,55,12,2,2,21,42,42,1,1,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",60.95,32.02,121.9,"Figure 2A",10,10,10,92.8,62.5,141.4,38,21,21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","10ug","No","A4","A1",18,55,12,2,0,21,0,0,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-21,-21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","10ug","No","A4","A1",18,55,12,2,1,21,7,7,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10.25,10.25,10.25,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-14,-14
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","10ug","No","A4","A1",18,55,12,2,1,21,21,21,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",20.5,12.19,36.24,"Figure 2A",10,10,10,92.8,62.5,141.4,38,0,0
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","10ug","No","A4","A1",18,55,12,2,2,21,28,28,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",156.15,90.57,275.97,"Figure 2A",10,10,10,92.8,62.5,141.4,38,7,7
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","10ug","No","A4","A1",18,55,12,2,2,21,42,42,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",124.96,58,275.97,"Figure 2A",10,10,10,92.8,62.5,141.4,38,21,21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","30ug","Yes","A4","A1",18,55,12,2,0,21,0,0,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-21,-21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","30ug","Yes","A4","A1",18,55,12,2,1,21,7,7,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-14,-14
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","30ug","Yes","A4","A1",18,55,12,2,1,21,21,21,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",28.29,15.23,51.25,"Figure 2A",10,10,10,92.8,62.5,141.4,38,0,0
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","30ug","Yes","A4","A1",18,55,12,2,2,21,28,28,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",304.7,168.19,565.83,"Figure 2A",10,10,10,92.8,62.5,141.4,38,7,7
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","30ug","Yes","A4","A1",18,55,12,2,2,21,42,42,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",156.15,86.2,289.98,"Figure 2A",10,10,10,92.8,62.5,141.4,38,21,21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A4","50ug","No","A4","A1",18,55,12,2,0,21,0,0,50,50,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-21,-21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A4","50ug","No","A4","A1",18,55,12,2,1,21,7,7,50,50,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,-14,-14
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A4","50ug","No","A4","A1",18,55,12,2,1,21,21,21,50,50,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",31.23,18.57,53.85,"Figure 2A",10,10,10,92.8,62.5,141.4,38,0,0
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A4","50ug","No","A4","A1",18,55,12,2,2,21,28,28,50,50,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",565.83,336.42,1000,"Figure 2A",10,10,10,92.8,62.5,141.4,38,7,7
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A4","50ug","No","A4","A1",18,55,12,2,2,21,42,42,50,50,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",328.19,176.73,624.74,"Figure 2A",10,10,10,92.8,62.5,141.4,38,21,21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","B1","60ug","No","A4","A1",18,55,12,1,0,0,0,0,60,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,0,0
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","B1","60ug","No","A4","A1",18,55,12,1,1,0,7,7,60,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 2A",10,10,10,92.8,62.5,141.4,38,7,7
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","B1","60ug","No","A4","A1",18,55,12,1,1,0,21,21,60,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",18.57,12.5,28.29,"Figure 2A",10,10,10,92.8,62.5,141.4,38,21,21
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","B1","60ug","No","A4","A1",18,55,12,1,1,0,28,28,60,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",20,13.46,30.47,"Figure 2A",10,10,10,92.8,62.5,141.4,38,28,28
9,"Sahin, U",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","B1","60ug","No","A4","A1",18,55,12,1,1,0,42,42,60,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",17.24,11.89,25.62,"Figure 2A",10,10,10,92.8,62.5,141.4,38,42,42
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","10ug","No","A2","A1",18,55,12,2,0,21,0,0,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 4B",10,10,10,89.6,60.5,121,38,-21,-21
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","10ug","No","A2","A1",18,55,12,2,1,21,7,7,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10.12,10.12,10.12,"Figure 4B",10,10,10,89.6,60.5,121,38,-14,-14
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","10ug","No","A2","A1",18,55,12,2,1,21,21,21,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",12.31,10,16.62,"Figure 4B",10,10,10,89.6,60.5,121,38,0,0
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","10ug","No","A2","A1",18,55,12,2,2,21,28,28,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",159.59,111.59,250.32,"Figure 4B",10,10,10,89.6,60.5,121,38,7,7
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A1","10ug","No","A2","A1",18,55,12,2,2,21,35,35,10,10,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",173.02,106.55,301.09,"Figure 4B",10,10,10,89.6,60.5,121,38,14,14
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","30ug","Yes","A2","A1",18,55,12,2,0,21,0,0,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10.12,10.12,10.12,"Figure 4B",10,10,10,89.6,60.5,121,38,-21,-21
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","30ug","Yes","A2","A1",18,55,12,2,1,21,7,7,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",9.89,9.89,9.89,"Figure 4B",10,10,10,89.6,60.5,121,38,-14,-14
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","30ug","Yes","A2","A1",18,55,12,2,1,21,21,21,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",27.61,17,47.5,"Figure 4B",10,10,10,89.6,60.5,121,38,0,0
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","30ug","Yes","A2","A1",18,55,12,2,2,21,28,28,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",256.17,171.03,411.18,"Figure 4B",10,10,10,89.6,60.5,121,38,7,7
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A2","30ug","Yes","A2","A1",18,55,12,2,2,21,35,35,30,30,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",420.78,301.09,623,"Figure 4B",10,10,10,89.6,60.5,121,38,14,14
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","100ug","No","A2","A1",18,55,12,1,0,0,0,0,100,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10.12,10.12,10.12,"Figure 4B",10,10,10,89.6,60.5,121,38,0,0
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","100ug","No","A2","A1",18,55,12,1,1,0,7,7,100,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",10,10,10,"Figure 4B",10,10,10,89.6,60.5,121,38,7,7
10,"Mulligan, M",2020,"Nature","Yes","Yes","Yes","No","BNT162b1","Pfizer/BioNTech","mRNA","A3","100ug","No","A2","A1",18,55,12,1,1,0,21,21,100,NA,NA,"ug","Pseudo virus","Fluorescent neutralization assay","NT Ab","GMT/CI",31.35,17,61.23,"Figure 4B",10,10,10,89.6,60.5,121,38,21,21
303,"Ward, B",2021,"Nat Med","Yes","Yes","No","No","Plant-based VLP","Medicago","Virus-like particle","A1","3.75ug, AS03","Yes","A3","A1",18,55,20,2,0,21,0,0,3.75,3.75,NA,"ug","Pseudo virus","PsVNA IC50","NT Ab","GMT/CI",5,5,5,"Figure 3B",5,5,5,199,106,349,35,-21,-21
303,"Ward, B",2021,"Nat Med","Yes","Yes","No","No","Plant-based VLP","Medicago","Virus-like particle","A1","3.75ug, AS03","Yes","A3","A1",18,55,20,2,1,21,21,21,3.75,3.75,NA,"ug","Pseudo virus","PsVNA IC50","NT Ab","GMT/CI",42,19,87,"Figure 3B",5,5,5,199,106,349,35,0,0
303,"Ward, B",2021,"Nat Med","Yes","Yes","No","No","Plant-based VLP","Medicago","Virus-like particle","A1","3.75ug, AS03","Yes","A3","A1",18,55,20,2,2,21,42,42,3.75,3.75,NA,"ug","Pseudo virus","PsVNA IC50","NT Ab","GMT/CI",2118,1373,3171,"Figure 3B",5,5,5,199,106,349,35,21,21
303,"Ward, B",2021,"Nat Med","Yes","Yes","No","No","Plant-based VLP","Medicago","Virus-like particle","B1","3.75, CpG1018","No","B3","B1",18,55,20,2,0,21,0,0,3.75,3.75,NA,"ug","Pseudo virus","PsVNA IC50","NT Ab","GMT/CI",5,5,5,"Figure 3B",5,5,5,199,106,349,35,-21,-21
