Record_number,Author,Journal,Year,Vaccine,Vaccine_type,Manufacture,Group_ID,Group,Subgroup,Dose_level,Dose_concentration,Display_item,Time,Dosages,Measurement,N,Event,Risk
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A1,10ug,A,Standard,10,Figure S1,7,Partial,Local,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,20ug,A,Higher,20,Figure S1,7,Partial,Local,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,30ug,A,Higher,30,Figure S1,7,Partial,Local,4,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A1,10ug,A,Standard,10,Figure S1,7,Full,Local,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,20ug,A,Higher,20,Figure S1,7,Full,Local,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,30ug,A,Higher,30,Figure S1,7,Full,Local,4,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A1,10ug,A,Standard,10,Figure S1,7,Partial,Systemic,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,20ug,A,Higher,20,Figure S1,7,Partial,Systemic,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,30ug,A,Higher,30,Figure S1,7,Partial,Systemic,4,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A1,10ug,A,Standard,10,Figure S1,7,Full,Systemic,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,20ug,A,Higher,20,Figure S1,7,Full,Systemic,16,NA,NA
2597,Walter. E. B,New England Journal of Medicine,2021,BNT162b2,mRNA,Pfizer/BioNTech,A2,30ug,A,Higher,30,Figure S1,7,Full,Systemic,4,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A1,2ug group,A,Lower,2,"appendix Table 3, 4a, figure 2",7,Partial,Local,38,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A2,4ug group,A,Lower,4,"appendix Table 3, 4a, figure 2",7,Partial,Local,40,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A3,6ug group,A,Lower,6,"appendix Table 3, 4a, figure 2",7,Partial,Local,40,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A4,8ug group,A,Lower,8,"appendix Table 3, 4a, figure 2",7,Partial,Local,38,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A5,12ug group,A,Standard,12,"appendix Table 3, 4a, figure 2",7,Partial,Local,24,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A1,2ug group,A,Lower,2,"appendix Table 3, 4b, figure 2",7,Full,Local,36,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A2,4ug group,A,Lower,4,"appendix Table 3, 4b, figure 2",7,Full,Local,37,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A3,6ug group,A,Lower,6,"appendix Table 3, 4b, figure 2",7,Full,Local,37,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A4,8ug group,A,Lower,8,"appendix Table 3, 4b, figure 2",7,Full,Local,35,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A5,12ug group,A,Standard,12,"appendix Table 3, 4b, figure 2",7,Full,Local,23,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A1,2ug group,A,Lower,2,"appendix Table 3, 4a, figure 2",7,Partial,Systemic,38,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A2,4ug group,A,Lower,4,"appendix Table 3, 4a, figure 2",7,Partial,Systemic,40,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A3,6ug group,A,Lower,6,"appendix Table 3, 4a, figure 2",7,Partial,Systemic,40,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A4,8ug group,A,Lower,8,"appendix Table 3, 4a, figure 2",7,Partial,Systemic,38,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A5,12ug group,A,Standard,12,"appendix Table 3, 4a, figure 2",7,Partial,Systemic,24,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A1,2ug group,A,Lower,2,"appendix Table 3, 4b, figure 2",7,Full,Systemic,36,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A2,4ug group,A,Lower,4,"appendix Table 3, 4b, figure 2",7,Full,Systemic,37,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A3,6ug group,A,Lower,6,"appendix Table 3, 4b, figure 2",7,Full,Systemic,37,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A4,8ug group,A,Lower,8,"appendix Table 3, 4b, figure 2",7,Full,Systemic,35,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A5,12ug group,A,Standard,12,"appendix Table 3, 4b, figure 2",7,Full,Systemic,23,NA,NA
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A1,2ug group,A,Lower,2,"appendix Table 3, 4b, figure 2",28,Any,Unsolicited,47,7,14.9
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A2,4ug group,A,Lower,4,"appendix Table 3, 4b, figure 2",28,Any,Unsolicited,48,19,39.6
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A3,6ug group,A,Lower,6,"appendix Table 3, 4b, figure 2",28,Any,Unsolicited,46,15,32.6
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A4,8ug group,A,Lower,8,"appendix Table 3, 4b, figure 2",28,Any,Unsolicited,44,18,40.9
754,Kremsner. P. G,Wien Klin Wochenschr,2021,CVnCoV,mRNA,Curevac,A5,12ug group,A,Standard,12,"appendix Table 3, 4b, figure 2",28,Any,Unsolicited,28,12,42.9
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 56to70",A,Lower,25,Table S2,7,Partial,Local,10,5,50
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 70 and above",B,Lower,25,Table S2,7,Partial,Local,10,6,60
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A3,"High-dose, 56to70",A,Standard,100,Table S2,7,Partial,Local,10,8,80
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A4,"High-dose, 70 and above",B,Standard,100,Table S2,7,Partial,Local,10,8,80
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 56to70",A,Lower,25,Table S2,7,Full,Local,10,6,60
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 70 and above",B,Lower,25,Table S2,7,Full,Local,10,7,70
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A3,"High-dose, 56to70",A,Standard,100,Table S2,7,Full,Local,9,8,88.9
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A4,"High-dose, 70 and above",B,Standard,100,Table S2,7,Full,Local,10,10,100
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 56to70",A,Lower,25,Table S2,7,Partial,Systemic,10,5,50
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 70 and above",B,Lower,25,Table S2,7,Partial,Systemic,10,5,50
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A3,"High-dose, 56to70",A,Standard,100,Table S2,7,Partial,Systemic,10,3,30
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A4,"High-dose, 70 and above",B,Standard,100,Table S2,7,Partial,Systemic,10,3,30
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 56to70",A,Lower,25,Table S2,7,Full,Systemic,10,7,70
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 70 and above",B,Lower,25,Table S2,7,Full,Systemic,10,3,30
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A3,"High-dose, 56to70",A,Standard,100,Table S2,7,Full,Systemic,9,8,88.9
12,Anderson .E. J,The new england journal o f medicine,2020,mRNA-1273,mRNA,Moderna,A4,"High-dose, 70 and above",B,Standard,100,Table S2,7,Full,Systemic,10,7,70
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 18to55",A,Lower,50,Table S2,7,Partial,Local,100,73,73
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"High-dose, 18to55",A,Standard,100,Table S2,7,Partial,Local,100,87,87
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 18to55",A,Lower,50,Table S2,7,Full,Local,97,78,80
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 18to55",A,Standard,100,Table S2,7,Full,Local,99,89,90
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Partial,Local,100,58,58
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 55 and above",B,Standard,100,Table S2,7,Partial,Local,100,81,81
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Full,Local,100,78,80
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 55 and above",B,Standard,100,Table S2,7,Full,Local,100,81,82
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 18to55",A,Lower,50,Table S2,7,Partial,Systemic,100,46,46
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"High-dose, 18to55",A,Standard,100,Table S2,7,Partial,Systemic,100,52,52
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 18to55",A,Lower,50,Table S2,7,Full,Systemic,97,69,71
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 18to55",A,Standard,100,Table S2,7,Full,Systemic,99,89,79
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Partial,Systemic,100,37,37
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 55 and above",B,Standard,100,Table S2,7,Partial,Systemic,100,37,37
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Full,Systemic,100,66,67
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 55 and above",B,Standard,100,Table S2,7,Full,Systemic,100,75,76
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 18to55",A,Lower,50,Table S2,7,Partial,Solicited,100,79,79
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"High-dose, 18to55",A,Standard,100,Table S2,7,Partial,Solicited,100,91,91
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 18to55",A,Lower,50,Table S2,7,Full,Solicited,97,86,89
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 18to55",A,Standard,100,Table S2,7,Full,Solicited,99,92,93
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A1,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Partial,Solicited,100,63,63
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A2,"Low-dose, 55 and above",B,Standard,100,Table S2,7,Partial,Solicited,100,85,85
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A3,"Low-dose, 55 and above",B,Lower,50,Table S2,7,Full,Solicited,98,85,87
233,Chu. L,Vaccine,2021,mRNA-1273,mRNA,Moderna,A4,"High-dose, 55 and above",B,Standard,100,Table S2,7,Full,Solicited,99,86,87
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A1,25ug,A,Lower,25,appendix Table S2,7,Partial,Local,15,10,66.7
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A2,100ug,A,Standard,100,appendix Table S2,7,Partial,Local,15,13,86.6
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A3,250ug,A,Higher,250,appendix Table S2,7,Partial,Local,15,15,100
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A1,25ug,A,Lower,25,appendix Table S2,7,Full,Local,13,10,76.9
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A2,100ug,A,Standard,100,appendix Table S2,7,Full,Local,15,15,100
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A3,250ug,A,Higher,250,appendix Table S2,7,Full,Local,14,14,100
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A1,25ug,A,Lower,25,appendix Table S2,7,Partial,Systemic,15,5,33.3
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A2,100ug,A,Standard,100,appendix Table S2,7,Partial,Systemic,15,10,66.7
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A3,250ug,A,Higher,250,appendix Table S2,7,Partial,Systemic,15,8,53.4
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A1,25ug,A,Lower,25,appendix Table S2,7,Full,Systemic,13,7,53.9
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A2,100ug,A,Standard,100,appendix Table S2,7,Full,Systemic,15,15,100
19,Jackson. L. A,New England Journal of Medicine,2020,mRNA-1273,mRNA,Moderna,A3,250ug,A,Higher,250,appendix Table S2,7,Full,Systemic,14,11,78.6
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A1/B1,NA,A,Standard,5,appendix Table S3,7,Partial,Local,162,104,64.2
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A2/B2,NA,A,Higher,10,appendix Table S3,7,Partial,Local,158,123,77.5
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A3,NA,B,Standard,5,appendix Table S3,7,Partial,Local,161,66,41
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A4,NA,B,Higher,10,appendix Table S3,7,Partial,Local,161,68,42.2
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A1/B1,NA,A,Standard,5,appendix Figure S3,7,Full,Local,80,53,66.4
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A2/B2,NA,A,Higher,10,appendix Figure S3,7,Full,Local,80,58,73
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A1/B1,NA,A,Standard,5,appendix Table S3,7,Partial,Systemic,162,105,64.8
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A2/B2,NA,A,Higher,10,appendix Table S3,7,Partial,Systemic,158,132,83.5
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A3,NA,B,Standard,5,appendix Table S3,7,Partial,Systemic,161,74,46
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A4,NA,B,Higher,10,appendix Table S3,7,Partial,Systemic,161,88,54.7
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A1/B1,NA,A,Standard,5,appendix Figure S3,7,Full,Systemic,80,47,58.4
16,Sadoff. J,New England Journal of Medicine,2021,Ad26.COV2.S,Vector,Janssen,A2/B2,NA,A,Higher,10,appendix Figure S3,7,Full,Systemic,80,55,69
526,Wu. S,Lancet ID,2021,Ad5-nCoV,Vector,AMMS,A1,1Dium,A,None,5,appendix Table S1,7,Full,Solicited,26,19,73.1
526,Wu. S,Lancet ID,2021,Ad5-nCoV,Vector,AMMS,A2,2Dium,A,None,10,appendix Table S1,7,Full,Solicited,26,15,57.7
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,Low dose,A,Standard,5,Table 2,7,Full,Solicited,36,30,83
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Middle dose,A,Higher,10,Table 2,7,Full,Solicited,36,30,83
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A3,High dose,A,Higher,15,Table 2,7,Full,Solicited,36,27,75
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,Low dose,A,Standard,5,Table 2,28,Full,Overall,36,31,86
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Middle dose,A,Higher,10,Table 2,28,Full,Overall,36,30,83
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A3,High dose,A,Higher,15,Table 2,28,Full,Overall,36,27,75
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,Low dose,A,Standard,5,Table 2,7,Full,Local,36,NA,NA
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Middle dose,A,Higher,10,Table 2,7,Full,Local,36,NA,NA
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A3,High dose,A,Higher,15,Table 2,7,Full,Local,36,NA,NA
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,Low dose,A,Standard,5,Table 2,7,Full,Systemic,36,NA,NA
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Middle dose,A,Higher,10,Table 2,7,Full,Systemic,36,NA,NA
17,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A3,High dose,A,Higher,15,Table 2,7,Full,Systemic,36,NA,NA
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,High dose,A,Higher,10,Table 2,14,Full,Solicited,253,183,72
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Low dose,A,Standard,5,Table 2,14,Full,Solicited,129,96,74
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,High dose,A,Higher,10,Table 2,14,Full,Unsolicited,253,19,8
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Low dose,A,Standard,5,Table 2,14,Full,Unsolicited,129,7,5
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,High dose,A,Higher,10,Table 2,28,Full,Overall,253,196,77
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Low dose,A,Standard,5,Table 2,28,Full,Overall,129,98,76
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,High dose,A,Higher,10,Table 2,14,Full,Local,253,NA,NA
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Low dose,A,Standard,5,Table 2,14,Full,Local,129,NA,NA
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A1,High dose,A,Higher,10,Table 2,14,Full,Systemic,253,NA,NA
3,Zhu. F,Lancet,2020,Ad5-nCoV,Vector,CanSino,A2,Low dose,A,Standard,5,Table 2,14,Full,Systemic,129,NA,NA
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Partial,Local,100,17,17
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Partial,Local,100,21,21
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Full,Local,100,18,18
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Full,Local,100,17,17
